LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
128;11050;St.Gallen Stadt Lerchental;05.03.2020;Donnerstag;1;1;0;0;0;0;3;11;123;75;78;91;104;63;77;73;83;110;112;68;40;7;10;3;2
129;11050;St.Gallen Stadt Lerchental;05.03.2020;Donnerstag;2;1;0;0;1;0;10;78;236;117;83;98;82;93;100;102;92;77;64;39;24;3;1;1;0
130;11050;St.Gallen Stadt Lerchental;06.03.2020;Freitag;1;2;0;0;1;1;2;10;48;63;51;74;99;67;88;78;71;94;86;42;14;5;10;3;1
131;11050;St.Gallen Stadt Lerchental;06.03.2020;Freitag;2;2;0;1;1;1;3;59;172;99;71;83;73;80;136;86;91;63;47;21;8;1;1;3;2
132;11050;St.Gallen Stadt Lerchental;07.03.2020;Samstag;1;1;0;0;1;0;1;3;13;30;44;81;69;50;57;59;52;49;17;10;2;0;7;6;0
133;11050;St.Gallen Stadt Lerchental;07.03.2020;Samstag;2;0;0;2;3;0;3;4;44;46;55;73;74;38;64;60;59;40;13;5;4;2;4;1;0
134;11050;St.Gallen Stadt Lerchental;08.03.2020;Sonntag;1;5;2;2;0;0;1;3;1;6;3;7;12;8;10;8;9;9;18;3;3;1;3;1;0
135;11050;St.Gallen Stadt Lerchental;08.03.2020;Sonntag;2;3;4;2;2;0;0;0;1;4;4;7;6;6;10;9;7;3;7;5;1;2;2;2;1
136;11050;St.Gallen Stadt Lerchental;09.03.2020;Montag;1;5;0;0;0;0;2;16;33;69;71;74;109;59;56;74;84;85;130;53;15;8;0;4;1
137;11050;St.Gallen Stadt Lerchental;09.03.2020;Montag;2;2;0;1;0;1;3;60;191;110;86;75;63;60;111;93;77;85;60;37;7;5;1;1;0
138;11050;St.Gallen Stadt Lerchental;10.03.2020;Dienstag;1;2;1;1;0;1;2;13;39;49;67;82;88;63;51;57;57;90;113;66;16;3;4;1;1
139;11050;St.Gallen Stadt Lerchental;10.03.2020;Dienstag;2;2;1;1;1;1;7;73;184;100;86;84;64;70;121;79;59;71;68;32;9;3;1;2;0
140;11050;St.Gallen Stadt Lerchental;11.03.2020;Mittwoch;1;4;1;1;0;2;0;11;44;62;52;61;109;74;60;75;75;99;117;71;19;6;7;2;1
141;11050;St.Gallen Stadt Lerchental;11.03.2020;Mittwoch;2;1;0;0;0;0;5;62;188;95;66;86;83;86;111;87;74;83;60;39;8;2;2;0;1
142;11050;St.Gallen Stadt Lerchental;12.03.2020;Donnerstag;1;2;0;1;1;0;1;13;40;76;72;93;95;88;69;89;83;122;143;69;31;8;3;6;0
143;11050;St.Gallen Stadt Lerchental;12.03.2020;Donnerstag;2;1;0;0;1;0;7;72;203;126;101;100;72;94;105;102;85;106;77;46;26;1;2;2;0
144;11050;St.Gallen Stadt Lerchental;13.03.2020;Freitag;1;4;0;2;0;0;2;15;36;61;70;84;138;80;85;125;96;125;155;107;29;2;3;0;4
145;11050;St.Gallen Stadt Lerchental;13.03.2020;Freitag;2;1;1;1;0;1;5;67;203;99;102;108;83;86;122;95;107;124;94;66;15;6;3;1;2
146;11050;St.Gallen Stadt Lerchental;14.03.2020;Samstag;1;0;1;0;0;0;0;4;23;66;82;91;79;90;81;72;66;53;23;7;5;1;4;1;0
147;11050;St.Gallen Stadt Lerchental;14.03.2020;Samstag;2;1;5;1;1;0;3;14;47;85;66;88;82;83;71;58;53;35;14;3;1;0;2;0;0
148;11050;St.Gallen Stadt Lerchental;15.03.2020;Sonntag;1;0;0;0;0;0;0;0;0;4;5;7;5;7;8;7;16;6;13;11;6;4;3;0;0
149;11050;St.Gallen Stadt Lerchental;15.03.2020;Sonntag;2;0;0;2;0;0;0;0;1;6;7;5;7;4;10;10;7;6;6;6;6;2;2;0;1
150;11050;St.Gallen Stadt Lerchental;16.03.2020;Montag;1;0;1;0;0;0;0;16;55;87;104;105;130;114;81;102;104;111;140;70;19;6;2;5;1
151;11050;St.Gallen Stadt Lerchental;16.03.2020;Montag;2;0;1;1;0;1;5;70;219;129;130;124;101;115;135;119;89;91;85;48;11;4;2;1;1
152;11050;St.Gallen Stadt Lerchental;17.03.2020;Dienstag;1;0;0;1;0;0;0;14;41;58;76;87;87;70;57;76;78;86;94;67;17;7;1;0;1
153;11050;St.Gallen Stadt Lerchental;17.03.2020;Dienstag;2;2;0;1;1;0;7;66;156;101;85;97;71;68;97;75;81;81;55;38;7;1;0;2;0
154;11050;St.Gallen Stadt Lerchental;18.03.2020;Mittwoch;1;1;0;0;0;1;1;11;47;54;59;67;104;75;62;71;65;75;97;48;16;8;5;0;0
155;11050;St.Gallen Stadt Lerchental;18.03.2020;Mittwoch;2;1;0;1;1;4;6;56;136;92;70;89;87;55;84;76;69;70;50;27;3;6;1;0;0
156;11050;St.Gallen Stadt Lerchental;19.03.2020;Donnerstag;1;0;2;2;0;0;2;8;35;79;84;88;89;69;68;82;88;89;90;60;20;5;3;5;0
157;11050;St.Gallen Stadt Lerchental;19.03.2020;Donnerstag;2;0;1;3;0;4;4;63;147;114;82;90;74;68;98;82;82;84;55;31;14;3;0;1;0
158;11050;St.Gallen Stadt Lerchental;20.03.2020;Freitag;1;2;0;1;0;0;1;16;38;81;51;87;92;75;71;76;72;78;70;55;22;4;1;0;1
159;11050;St.Gallen Stadt Lerchental;20.03.2020;Freitag;2;1;0;1;1;4;9;59;129;111;50;100;81;71;101;83;77;67;50;29;2;1;0;0;0
160;11050;St.Gallen Stadt Lerchental;21.03.2020;Samstag;1;1;1;0;1;0;1;0;17;34;61;56;60;49;63;55;43;40;15;2;5;3;0;1;1
161;11050;St.Gallen Stadt Lerchental;21.03.2020;Samstag;2;1;2;0;1;0;6;3;30;45;59;58;54;49;43;48;37;20;5;4;2;0;2;1;1
